company_id,company_name,industry,funding_rounds,total_funding,last_funding_date,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead
COMP_018081,Williams-Hanson,Healthcare,2.2050517773484675,6401277.76,2023-12-18,9.692900267390524,22.35420592099506,Operations,16.3,2.9,2520.188094488189,430,64012777.599999994,0
COMP_016327,Hunt PLC,SaaS,0.852916579918613,7205318.82,2023-03-10,13.893662063628,16.640469234977793,Engineering,16.9,1.7,3772.418230366492,713,100874463.48,0
COMP_004922,Harvey-Walker,SaaS,3.9194592678621953,2483808.17,2021-09-14,13.217144356302398,50.26928847400697,Sales,16.2,11.8,543.5028818380744,1255,29805698.04,1
COMP_011676,Hall-Hicks,Retail,3.9474702571059406,3660370.73,2021-08-25,19.773233687527057,21.391662311022586,Sales,10.1,4.4,1360.7326133828997,1275,62226302.41,1
COMP_021793,"Rogers, Reeves and Hayes",SaaS,2.828197493721713,2490179.0,2022-02-07,18.76575728491328,32.4881035465454,Marketing,19.3,2.2,766.208923076923,1109,47313401.0,1
COMP_016715,Brooks PLC,Healthcare,5.334255794320525,107289.69,2021-10-21,6.776125626218162,-6.9469166612901265,Sales,18.3,8.5,-175.88473770491802,1218,751027.8300000001,0
COMP_018740,Chandler and Sons,SaaS,2.1486693806283466,365164.47,2021-08-23,6.577722300963616,17.669336225812927,Operations,10.2,10.5,207.47981249999995,1277,2190986.82,0
COMP_021461,Winters LLC,Retail,2.466665146065204,4633659.49,2021-07-04,13.077757559294966,45.66192311106479,Engineering,5.8,-1.1,923.0397390438247,1327,50970254.39,0
COMP_017821,"Rodriguez, Gillespie and Hernandez",SaaS,2.9287477996177813,1595474.87,2022-05-05,12.29480327514023,25.152037030218644,Operations,16.8,14.9,690.681761904762,1022,17550223.57,1
COMP_020302,Hill and Sons,Healthcare,4.123885402336722,9199805.58,2024-12-01,9.442396400212289,36.04041675847078,Operations,6.0,14.6,2621.0272307692308,81,91998055.8,0
COMP_001568,Smith and Sons,SaaS,3.0318925511401993,12252286.65,2022-02-17,8.39614891534425,37.207037714652145,Sales,27.5,2.7,3063.0716625,1099,110270579.85000001,0
COMP_012299,Calderon Group,SaaS,2.1159186712755984,5392561.02,2023-11-03,4.901746928243539,44.49036845773761,Engineering,8.9,9.7,1368.67030964467,475,32355366.119999997,0
COMP_009193,"Collins, Brown and Washington",Fintech,4.870807363546004,5801087.52,2023-03-22,13.2242985871416,-8.583373084438543,Operations,21.4,4.3,-7946.69523287671,701,75414137.75999999,0
COMP_015938,Brown-Sherman,Fintech,3.6752496459495934,2589583.61,2023-08-24,8.684943416775434,-5.289447651900942,Marketing,5.2,2.3,-5509.752361702127,546,23306252.49,0
COMP_008189,Howard and Sons,Fintech,1.6085028059221247,2771134.86,2022-06-20,8.557856038503276,-2.5637718912079683,Sales,17.2,5.7,-19793.820428571427,976,24940213.74,0
COMP_013892,Lee Inc,Retail,13.013270923955574,3127734.14,2022-08-30,10.427137984137602,4.769042101828027,Engineering,28.6,12.7,5301.244305084746,905,34405075.54,0
COMP_015040,Hicks PLC,Retail,3.591935582362204,5523751.05,2025-01-21,12.462804941189544,40.811437574864286,Engineering,11.0,5.1,1409.1201658163263,30,77332514.7,1
COMP_003275,Dyer-Oliver,Fintech,2.1644084608874383,1332851.26,2023-11-08,9.773057056770387,46.97067524469953,Operations,21.3,-2.9,269.2628808080808,470,13328512.6,0
COMP_022949,"Martinez, Fuentes and Oneill",Retail,1.9747373995190611,4787356.73,2022-05-18,12.369326449212632,24.992675546170805,Engineering,6.4,1.2,2118.2994380530977,1009,62235637.49000001,1
COMP_016886,Wilson and Sons,Healthcare,3.4022779228253817,325176.38,2021-05-04,7.518654927096112,8.6567717461087,Sales,12.5,11.2,353.45258695652177,1388,2926587.42,0
COMP_009596,"Lee, Collins and Kim",Retail,5.017002645178557,2758798.21,2023-05-27,4.29411295653321,31.111116834446435,Engineering,27.3,10.9,875.8089555555556,635,11035192.84,0
COMP_015318,Mckenzie Ltd,Tech,0.8916988925186131,8536008.27,2024-10-08,7.4209864015887455,4.745229668449431,Sales,22.6,1.1,15807.422722222222,135,59752057.89,0
COMP_024573,"Sims, Stephenson and Ayala",Healthcare,6.239903357456312,3055741.35,2020-06-26,13.418582971871857,40.91156607552192,Operations,17.1,8.6,640.6166352201258,1700,45836120.25,1
COMP_007212,"Price, Williams and Morris",SaaS,0.8090462845545956,8206886.65,2023-12-20,4.994819781467031,40.366502451158176,Operations,7.1,8.7,2131.65887012987,428,41034433.25,0
COMP_000338,Escobar-Jackson,Retail,3.367479404625426,4958915.24,2024-11-22,8.350266538988063,-8.076761338256873,Engineering,7.4,0.5,-7292.522411764706,90,39671321.92,0
COMP_023707,Bailey-Flores,SaaS,1.0847885588165165,5358301.02,2021-03-30,11.316354495052982,15.846845104301792,Engineering,16.0,6.1,2805.393204188481,1423,58941311.22,0
COMP_006006,Landry Inc,Tech,3.0331515993225313,3752100.21,2021-02-17,6.799996587211428,12.499309566387863,Sales,13.9,6.0,2821.127977443609,1464,22512601.259999998,0
COMP_022658,"Smith, Hooper and Chandler",Fintech,3.0735621971254954,3717185.87,2023-04-17,8.674275566031216,-11.245375696454674,Operations,24.8,6.4,-4373.159847058823,675,29737486.96,0
COMP_008368,Heath Group,Retail,5.003931179289768,1527035.65,2024-05-13,6.026681921928794,39.34204900278598,Marketing,25.8,8.4,365.3195334928229,283,7635178.25,0
COMP_022384,"Brown, Nash and Taylor",Tech,3.1258852592685846,3194268.14,2024-04-28,7.489384080791696,27.413771215725163,Marketing,6.6,10.0,1303.7829142857142,298,22359876.98,0
COMP_015136,Johnson Inc,SaaS,3.1023515449575982,5142999.48,2021-03-05,8.397525620723963,35.96972217887683,Marketing,7.6,13.3,1308.6512671755727,1448,46286995.32000001,0
COMP_022963,Smith-Gonzalez,Healthcare,1.9722706091370839,8772678.8,2022-09-02,7.289049675843591,12.92361973770582,Operations,10.2,7.2,6403.415182481753,902,61408751.60000001,0
COMP_008198,Graham Group,Tech,0.8864909887322472,7580348.75,2020-10-27,11.939930224755718,27.49402953317508,Sales,11.9,9.4,2961.07373046875,1577,83383836.25,0
COMP_006801,"Wheeler, Collier and Miller",Tech,0.8619476084208548,18293545.99,2024-09-01,10.473099230639612,8.896600316393554,Marketing,5.6,10.2,18859.325762886598,172,182935459.89999998,0
COMP_024972,Ellis PLC,Tech,2.141298471063143,203864.8,2023-01-10,5.978035155934197,25.965611768930096,Sales,7.8,8.5,71.78338028169014,772,1223188.7999999998,0
COMP_021096,"Brown, Sampson and Jones",Healthcare,3.1954256870539877,2765731.98,2022-08-19,14.680634783990705,24.7926327676894,Operations,10.8,9.0,1071.9891395348836,916,38720247.72,1
COMP_023553,Lee LLC,Retail,2.9114526076588243,5446017.62,2021-07-01,9.297965004636676,5.34861892657653,Marketing,18.6,10.9,9230.538338983051,1330,54460176.2,0
COMP_003151,Williams-Ortiz,Fintech,4.062647575271587,3028414.95,2023-05-09,15.855358519440077,43.85036630315621,Engineering,12.2,8.5,675.9854799107143,653,42397809.300000004,1
COMP_016138,Bryant and Sons,Healthcare,3.315571147440947,4073179.6,2020-06-29,13.234019094886456,20.422400406261183,Engineering,6.8,0.3,1635.8151004016065,1697,52951334.800000004,1
COMP_010654,Stewart-Gray,SaaS,1.8693581158982187,4067064.82,2022-08-05,4.545039092926678,46.659901942999454,Sales,27.1,-2.0,1029.6366632911393,930,16268259.28,0
COMP_014863,Schmitt PLC,SaaS,3.8156877860926244,990801.51,2024-11-25,13.2361690879431,38.42498586846976,Marketing,23.4,13.0,283.89728080229224,87,11889618.120000001,0
COMP_016298,"Patton, Crawford and Howard",Tech,1.935503090117788,2966891.43,2022-11-27,14.445586335237795,8.85880389893174,Sales,22.5,12.8,2472.409525,816,41536480.02,0
COMP_001304,"Harris, Tanner and Blevins",Fintech,2.7200814970032368,9099189.85,2025-02-08,12.665347787578698,9.60430181701813,Engineering,15.8,14.3,8834.16490291262,12,100091088.35,0
COMP_007543,Martin PLC,Tech,5.188596747062278,501472.53,2024-03-20,13.370679613724892,31.680250591438273,Sales,18.7,5.4,141.25986760563381,337,6017670.36,0
COMP_018477,Simpson Ltd,Fintech,2.0410200893345345,6073437.15,2021-05-19,18.19159307560881,-8.65877058654245,Engineering,18.0,9.2,-7687.895126582279,1373,115395305.85000001,0
COMP_008909,Wright-Lee,Retail,5.269835018080782,3599585.32,2024-10-03,12.539848508592154,6.548345717776609,Sales,10.6,3.1,4556.43711392405,140,43195023.839999996,0
COMP_022531,Nelson LLC,Fintech,4.249545020652007,4870154.07,2024-11-14,6.527926001351322,20.09380789687177,Sales,16.5,2.2,2484.7724846938772,98,38961232.56,0
COMP_019112,"Farrell, Floyd and Bonilla",Tech,3.8149538599349984,7574450.28,2024-06-20,12.78986175377766,18.82278641894002,Engineering,26.7,2.7,2993.8538656126484,245,90893403.36,1
COMP_017422,Weaver-George,Healthcare,1.964020985604675,3949148.46,2023-12-31,3.959081417602284,1.222653225928838,Operations,15.1,14.5,17170.210695652175,417,15796593.84,0
COMP_002036,Holt LLC,SaaS,3.6327643033180665,1464053.22,2020-03-14,10.941841346216869,45.525394276900634,Marketing,15.5,11.8,314.85015483870967,1804,17568638.64,0
COMP_002059,Jensen-Mendoza,Retail,3.6113660736015847,2485311.69,2020-07-02,11.363545782160717,30.088760613044666,Marketing,14.6,14.6,739.6760982142857,1694,29823740.28,1
COMP_001345,"Patterson, Miller and Sanders",SaaS,3.1786579981557033,3397641.13,2020-09-12,6.903302766723455,-10.158908566956175,Sales,23.3,1.1,-4093.543530120481,1622,23783487.91,0
COMP_017301,"Rogers, Short and Avery",Tech,0.8523059460449606,11255629.01,2020-08-25,9.796685780929446,23.205595252796684,Sales,26.5,6.1,4689.845420833333,1640,112556290.1,0
COMP_018197,Flynn-Hensley,Retail,5.734003773006283,2486210.94,2022-05-06,7.165837528082892,5.0878729083840515,Operations,25.7,-1.3,4604.094333333333,1021,17403476.58,0
COMP_010995,Jimenez-Myers,SaaS,2.2204270495985123,2576459.72,2023-09-12,9.185695361798729,9.026994165121558,Marketing,29.3,1.2,1997.2555968992249,527,23188137.48,0
COMP_024795,Avila-Thomas,Fintech,3.636851983896113,3258121.99,2023-11-17,17.48811260269488,4.501271400617445,Sales,20.0,2.4,5430.203316666667,461,52129951.84,0
COMP_003132,Kim Ltd,Retail,3.2887496527991606,1710507.63,2023-01-28,8.755619192309695,30.271528682465764,Engineering,13.5,7.5,551.7766548387096,754,15394568.669999998,0
COMP_010154,"Johnson, Jackson and Stein",Retail,4.5822081577600535,5611499.64,2022-08-09,5.629297552925129,5.68685687216187,Operations,7.0,4.0,8502.272181818182,926,33668997.839999996,0
COMP_018765,Bradley-Hayes,SaaS,2.875827922020007,3763745.54,2021-01-02,8.224832593101697,26.098207537502713,Marketing,27.0,-4.4,1250.4138006644519,1510,33873709.86,0
COMP_006466,Jordan Inc,Retail,1.0797150221190195,5275698.74,2024-11-29,13.46371268414364,10.85015137109304,Engineering,21.8,9.9,4121.6396406250005,83,63308384.88,0
COMP_022057,Wilson-Lee,SaaS,2.465334405652487,5539859.55,2020-06-22,10.052467749731425,13.260557672961575,Operations,27.8,14.2,3928.978404255319,1704,60938455.05,0
COMP_006537,Watson-Miller,SaaS,3.657644091724168,2874603.39,2022-05-18,7.879076422116429,6.610664634928076,Engineering,13.0,3.6,3992.5047083333334,1009,20122223.73,0
COMP_016235,Norris Ltd,Healthcare,3.0199898587757206,1675930.6,2025-01-20,13.328482611955815,26.596431021014077,Sales,26.4,7.7,596.4165836298932,31,20111167.200000003,1
COMP_021568,"Donovan, Schmidt and Freeman",Healthcare,8.59997933389997,2207368.88,2024-11-27,7.868901556348866,39.00688039825458,Operations,7.0,4.4,496.03795056179774,85,17658951.04,0
COMP_024554,Long Ltd,SaaS,1.844867281232521,2686450.1,2021-03-06,9.638525529019661,17.81732262949647,Engineering,28.5,6.5,1336.5423383084576,1447,26864501.0,0
COMP_009870,Hawkins-Foster,Retail,0.8641298407892396,1182473.37,2023-12-07,6.559145651611241,2.141792576791169,Engineering,17.2,10.2,3378.495342857143,441,8277313.590000001,0
COMP_021119,Taylor-Holt,SaaS,3.3489518825505034,7286866.18,2022-12-23,4.162212084991432,16.797060927089298,Marketing,11.5,-4.3,3835.1927263157895,790,29147464.72,0
COMP_012496,"Reed, Diaz and Williams",SaaS,4.961287099506925,3837117.05,2024-01-13,5.834472710560389,17.67544312412393,Engineering,25.6,1.9,2155.683735955056,404,23022702.299999997,0
COMP_001938,"White, Humphrey and Robinson",SaaS,3.229833474566414,4191702.33,2023-07-09,10.688368583580537,15.096438799549114,Marketing,16.3,5.9,2422.949323699422,592,41917023.3,0
COMP_002300,"Cooper, Dixon and Leonard",SaaS,4.972432050666457,3976671.59,2020-10-04,11.058962899624893,48.987828606537065,Marketing,17.9,3.0,989.2217885572138,1600,43743387.489999995,1
COMP_008087,"Gonzalez, Anderson and Hanna",Healthcare,1.017647859445216,3720410.69,2024-09-25,15.307232732730686,57.59545123403304,Engineering,13.7,-1.2,786.5561712473573,148,55806160.35,0
COMP_004080,"Smith, Mills and Oliver",Tech,2.9886595453106333,4385656.75,2022-01-13,4.965360804197447,9.965167766074915,Sales,29.4,4.2,4299.663480392157,1134,21928283.75,0
COMP_021117,"Carpenter, Griffin and Riley",SaaS,4.699091354536462,2209498.79,2022-07-27,15.253568449718825,-7.709007599680139,Engineering,7.9,-1.9,-2907.23525,939,33142481.85,0
COMP_015912,Turner and Sons,Healthcare,3.9963472201005166,2693615.75,2021-11-08,6.837764724533476,23.511757603844373,Engineering,26.5,8.7,1044.0371124031008,1200,18855310.25,0
COMP_003387,"Spence, Brewer and Williams",Retail,1.0196744194717517,4024425.93,2024-08-01,13.557991840294457,20.541022302609374,Sales,20.5,-2.9,1854.5741612903228,203,56341963.02,0
COMP_007887,"Turner, Bird and Ross",Tech,2.90000015298872,5744528.51,2023-09-12,6.675635051648765,37.878773308072816,Engineering,9.8,8.5,1476.7425475578405,527,40211699.57,0
COMP_007465,"Cain, Weber and Edwards",SaaS,3.74364685707847,3445594.79,2024-10-18,6.758177643372767,43.75065558496521,Engineering,5.8,3.9,698.9036085192698,125,31010353.11,0
COMP_021198,"Perkins, Peterson and Baker",Tech,1.741452076116826,5153266.03,2024-12-29,10.72740337977402,-8.107078763997707,Operations,13.0,5.0,-6692.553285714287,53,51532660.300000004,0
COMP_014265,Maynard-Leon,Tech,3.421855225851347,18558334.93,2024-07-12,8.936550673745632,39.96741733817756,Marketing,5.0,2.7,3982.475306866953,223,185583349.3,0
COMP_018467,Harrell-Terry,Retail,4.134801826694104,1570924.61,2023-04-26,10.090013493324314,22.53897866823593,Engineering,7.8,-2.3,674.2165708154507,666,18851095.32,1
COMP_011739,Kim-Richardson,Tech,5.785391441802696,1421059.5,2024-06-13,9.045209223538198,34.37671911203173,Sales,17.1,12.0,382.0052419354838,252,12789535.5,0
COMP_011108,Cardenas-Wong,Retail,5.963725297825615,781182.54,2022-11-09,11.691652953503093,-1.206450960502674,Marketing,6.7,-3.5,-39059.127,834,10155373.02,0
COMP_007558,"Irwin, Alvarez and Dalton",Healthcare,1.9576126288894713,3268746.02,2020-08-22,8.978674050516744,2.195882951429286,Marketing,18.5,13.5,10544.342,1643,29418714.18,0
COMP_019554,"Smith, Norris and Thomas",Fintech,3.8476877021319633,3183373.45,2022-02-10,10.955772349354183,8.20070200326536,Marketing,15.7,12.1,3701.5970348837213,1106,38200481.400000006,0
COMP_021790,"Duran, Murray and Snyder",Tech,3.3342235713850323,1592217.75,2023-09-04,7.746665024520797,39.80944342514381,Operations,23.1,0.8,429.169204851752,535,12737742.0,0
COMP_024849,"Norris, Torres and Wallace",Fintech,2.7309998424304713,5081911.72,2022-09-20,10.444710092246169,42.35072913116656,Engineering,9.7,-3.0,1116.9036747252746,884,50819117.199999996,0
COMP_009236,Jacobs PLC,Healthcare,1.9484181968647882,3186379.14,2024-12-13,7.165416022369896,36.57776069063448,Engineering,19.0,5.4,845.1934058355437,69,25491033.12,0
COMP_011260,"Terry, Hicks and Love",Fintech,2.141805212286485,6558539.79,2021-05-31,16.419510716818422,-1.9758253236216103,Marketing,17.6,12.3,-59623.089,1361,98378096.85,0
COMP_016205,"Jenkins, Taylor and Morgan",Healthcare,3.0122699324682776,2485328.8,2022-04-23,8.49958267759957,16.24146825592949,Operations,27.8,2.6,1150.615185185185,1034,24853288.0,0
COMP_012336,Brooks-Garcia,SaaS,3.186628175754184,3563600.05,2020-05-24,6.536503351731935,34.43346665360093,Sales,14.8,3.8,913.7436025641025,1733,21381600.299999997,0
COMP_019818,"Willis, Sims and Thompson",Retail,1.926242736314777,886127.66,2020-08-09,10.545600585745234,32.55808248636025,Marketing,17.2,-4.7,259.1016549707602,1656,10633531.92,0
COMP_011027,Parker-Malone,Tech,2.8388174531519743,1091039.65,2021-07-27,10.51229502985887,24.155726469819168,Operations,8.8,6.4,378.83321180555555,1304,10910396.5,0
COMP_002802,Grimes PLC,SaaS,1.6702672557756943,2174192.76,2023-11-28,2.8520525210931327,6.512519107243761,Operations,28.4,-3.5,3294.231454545454,450,6522578.279999999,0
COMP_024233,Phillips Inc,SaaS,0.8935331191050078,5488236.97,2023-10-30,10.311830955615264,2.506540337470204,Operations,16.3,2.7,18294.123233333332,479,54882369.699999996,0
COMP_018595,Alexander Ltd,Healthcare,1.7553339929395657,6910869.03,2023-10-24,8.531939277209656,22.725381909039097,Marketing,18.1,11.3,2689.0540972762647,485,69108690.3,0
COMP_005053,"Rodriguez, Johnson and Spears",Healthcare,1.014932741275064,4214190.49,2020-12-06,8.37026143998174,21.406172629801034,Engineering,13.5,12.5,1816.4614181034483,1537,37927714.410000004,0
COMP_023902,Mosley Inc,Healthcare,4.8993383790727325,2433776.03,2024-01-24,7.943671901911646,18.406577821483314,Marketing,6.8,-0.6,1344.6276408839776,393,19470208.24,0
COMP_005606,"Luna, Vincent and Baker",Tech,4.64091051900291,11286398.68,2022-07-16,14.03756958546371,29.147432030775676,Engineering,17.8,4.8,3594.394484076433,950,158009581.51999998,1
COMP_019742,Dominguez-Peters,SaaS,3.175302830503974,1241280.76,2020-10-13,5.07152039966932,39.43991113302189,Marketing,5.8,-3.5,293.446988179669,1591,6206403.8,0
COMP_024142,"Diaz, Gonzalez and Coleman",Retail,3.2791648081881144,9326487.62,2024-04-30,7.770666696353329,-6.85868816377862,Engineering,24.3,11.3,-18652.97524,296,65285413.339999996,0
COMP_020320,"Watkins, Fisher and Woods",Tech,2.686572167900657,1709938.63,2021-01-01,8.919623761700358,15.99815324791835,Operations,8.4,11.2,1082.2396392405062,1511,15389447.669999998,0
COMP_004364,Gonzalez-Hughes,Fintech,4.371477674032755,1123760.68,2022-10-08,10.918796377487453,7.303150472021034,Operations,28.6,4.2,1539.398191780822,866,11237606.799999999,0
COMP_012817,Nelson-Chavez,Healthcare,2.981958523695204,4672764.6,2021-07-23,12.915388285674144,-8.069818852668407,Engineering,28.4,6.0,-7079.9463636363635,1308,65418704.39999999,0
COMP_023520,"Mathews, Robertson and Vincent",Tech,2.9728792112601092,9800877.52,2024-02-15,14.459672708498402,41.88436236908586,Operations,17.5,5.4,2103.192600858369,371,127411407.75999999,1
COMP_019995,"Fisher, Yang and Rodriguez",SaaS,3.0156659106247607,4844353.58,2020-03-22,11.170749296317725,39.74212335960385,Operations,25.3,7.1,1178.6748369829684,1796,58132242.96,1
COMP_019564,Solis-Mann,Fintech,2.2207715767512926,6366406.67,2024-07-04,17.45469203772241,6.183828184962971,Engineering,11.5,-2.8,8842.231486111112,231,95496100.05,0
COMP_007580,"Smith, Horne and Alvarado",Healthcare,5.333127099193665,13319863.62,2020-12-27,9.59104612744789,41.34105269635118,Marketing,26.8,-3.3,3669.383917355372,1516,133198636.19999999,0
COMP_018928,Weaver LLC,Retail,1.11839870251916,17540118.94,2020-06-24,7.581436092386561,24.43734946140795,Marketing,24.0,4.2,7016.047576000001,1702,140320951.52,0
COMP_008160,"Simmons, Carney and Sullivan",SaaS,2.8079489461172873,9273839.08,2022-07-08,9.251486151801139,15.698701688688956,Engineering,20.6,1.6,5654.779926829268,958,102012229.88,1
COMP_018689,"Haynes, Delgado and Clarke",Fintech,5.60873038544928,917159.7,2024-02-17,7.827616660265144,31.196182448612102,Engineering,26.8,4.1,301.6972697368421,369,7337277.6,0
COMP_005280,Valentine-Campos,Fintech,1.0054531907440172,6272115.04,2022-08-07,9.36563082942099,18.88594851244324,Operations,27.0,8.6,3200.0586938775505,928,68993265.44,0
COMP_011961,Park and Sons,SaaS,3.268889848760368,867682.89,2020-10-15,7.392101688567619,38.82856903334313,Sales,22.5,-3.8,226.5490574412533,1589,6941463.12,0
COMP_013539,"Clark, Carson and Baker",Fintech,1.1259111727432833,12725874.62,2022-12-26,15.113467364732998,16.954131901362114,Operations,19.3,4.1,6733.266994708995,787,178162244.67999998,0
COMP_012415,Gordon Group,Healthcare,3.150084951593105,6984430.18,2024-09-01,9.711046513982097,30.61004335988515,Engineering,8.3,-3.0,1913.542515068493,172,83813162.16,1
COMP_022474,Hernandez-French,Tech,0.9315105574272717,5775252.07,2022-02-18,11.528957070504113,59.93751030515842,Marketing,24.5,3.8,1139.102972386588,1098,69303024.84,0
COMP_002935,Ray-Simmons,SaaS,1.8419243419928442,6901999.24,2023-04-28,15.478779264667587,14.535541874601678,Engineering,11.5,3.2,4396.177859872611,664,96627989.36,0
COMP_018842,"Hickman, Webb and Lane",Healthcare,3.6796766402939936,1683190.11,2022-08-28,11.230085407518578,8.045375732774648,Sales,23.9,10.0,1650.1863823529416,907,18515091.21,0
COMP_012579,"Galvan, English and Baker",Fintech,1.9815962321785012,2205153.34,2021-12-25,13.898083579559266,-6.162466446920196,Engineering,20.3,-4.5,-4160.6666792452825,1153,26461840.08,0
COMP_020658,Molina PLC,Retail,4.142592086681708,12066377.32,2024-08-31,8.642060054934998,16.782724115238985,Sales,29.0,9.4,7182.367452380952,173,96531018.56,0
COMP_009832,"Richards, Jones and Coleman",SaaS,3.9177635245684153,4822231.92,2024-12-31,9.762400552508252,-1.5006610200924517,Operations,29.1,5.6,-96444.6384,51,53044551.12,0
COMP_018352,Weaver Group,Fintech,5.362758228182747,1511431.88,2025-01-07,10.575565318303017,13.065047181440177,Operations,6.0,2.7,1249.117256198347,44,15114318.799999999,0
COMP_001574,Phillips PLC,Retail,1.727005498164525,2118127.77,2024-10-03,6.9171608081627625,20.219448829087014,Sales,5.3,-4.5,929.0034078947368,140,14826894.39,0
COMP_008361,Delgado Group,SaaS,1.0398038648344192,2909080.31,2023-06-22,9.567226514861394,0.27259876677559336,Sales,17.6,9.8,22377.540846153846,609,29090803.1,0
COMP_019594,"Ford, Allison and Duarte",Fintech,1.1859494893487454,897111.44,2024-01-25,7.313469603470095,26.257197495052864,Operations,20.2,-4.0,341.1070114068441,392,6279780.08,0
COMP_003699,Hamilton-Parker,Fintech,3.7340316772103064,3760561.25,2022-05-28,12.737646785720901,11.01598236699759,Engineering,21.3,9.9,2870.6574427480914,999,41366173.75,0
COMP_024969,"Murphy, Jarvis and Silva",Fintech,2.8468678963793748,3267426.92,2024-02-09,15.277270409238115,-2.8967293455647516,Sales,11.4,3.3,-15559.17580952381,377,52278830.72,0
COMP_003795,Wilkerson Inc,Fintech,0.799749890416142,13395614.53,2024-12-13,12.159919512803722,21.91647910440114,Engineering,8.4,-2.6,5953.606457777778,69,133956145.3,0
COMP_011630,Gutierrez Ltd,Fintech,1.9341318806420111,1925413.46,2022-05-23,9.171945722045177,34.533331286753075,Sales,7.3,9.1,587.0162987804878,1004,17328721.14,0
COMP_003418,Parrish Inc,SaaS,2.8507331316352045,9932787.4,2022-05-09,13.174298343321372,32.54024934580991,Engineering,20.3,8.1,2342.6385377358492,1018,148991811.0,0
COMP_018892,Le-Pace,Retail,6.095437496189321,388961.42,2023-09-26,9.405505462761958,8.446115942159434,Operations,11.4,4.8,400.9911546391753,513,3500652.78,0
COMP_023396,"Lee, Richards and Brown",SaaS,3.1464452246917984,2242946.87,2024-02-07,14.382416360561201,27.956668496005264,Sales,19.7,0.8,712.0466253968254,379,29158309.310000002,1
COMP_011354,Fleming-Johnson,Healthcare,2.2991130044348638,10248334.2,2025-01-02,15.729718024874192,9.274598056250753,Marketing,27.5,14.1,10047.386470588235,49,143476678.79999998,0
COMP_020160,Ross Inc,Healthcare,5.672815502151308,1073802.49,2020-07-05,12.20275553257088,-8.127667524881293,Sales,14.6,0.4,-1820.004220338983,1691,12885629.879999999,0
COMP_001660,Paul PLC,Healthcare,0.8890390009719409,7855030.23,2024-12-12,6.807289975849593,39.63258966460162,Operations,24.5,7.5,1944.3144133663368,70,54985211.61,0
COMP_021642,Silva Inc,Fintech,2.036828607036666,1092841.65,2020-10-10,12.291067624863443,58.04431401347292,Marketing,20.2,15.0,221.22300607287448,1594,14206941.45,0
COMP_020188,Fitzpatrick PLC,Fintech,1.1561706260557008,481530.39,2024-07-02,15.949727684498244,41.42944797957151,Engineering,21.3,0.3,103.77810129310345,233,6741425.46,0
COMP_012348,Mann PLC,SaaS,3.945006994550675,5197371.65,2024-01-18,8.098185834995562,19.952573742365306,Marketing,12.1,7.5,2373.229063926941,399,46776344.85,0
COMP_002146,"Vang, Gillespie and Kelley",Healthcare,2.2598871506057163,6139035.01,2020-11-08,13.648779382055242,32.24808519573576,Marketing,26.7,-2.9,1888.933849230769,1565,67529385.11,1
COMP_019809,Morales-Myers,SaaS,2.988592665225532,832854.45,2022-03-15,10.099467717613726,14.899167034142163,Marketing,19.5,4.3,547.9305592105263,1073,8328544.5,0
COMP_017970,Warren Inc,SaaS,2.0743370539549635,868891.65,2024-04-14,18.00806144580915,42.95909362710801,Engineering,28.5,6.9,206.3875653206651,312,13902266.4,0
COMP_001801,"Taylor, Roy and Rodriguez",SaaS,2.8419524076493143,1202344.36,2020-11-13,9.051055000457506,11.261964130927526,Marketing,14.0,-1.3,939.3315312500001,1560,10821099.24,0
COMP_008356,"Combs, Jones and Adams",Healthcare,1.1583106358560549,5160133.21,2022-06-07,8.930473351794337,30.191812696002415,Marketing,20.0,8.3,1409.872461748634,989,46441198.89,0
COMP_012790,"Carlson, Gonzalez and Mitchell",SaaS,2.2885246696671127,1604185.37,2021-05-10,9.419194617643436,-7.754826286733206,Marketing,5.6,10.4,-2167.8180675675676,1382,14437668.330000002,0
COMP_023312,Scott Ltd,Fintech,4.116066516644684,3764458.99,2023-11-12,10.303867519768065,25.191981047061095,Operations,26.5,5.7,1499.7844581673307,466,41409048.89,0
COMP_002558,Harper Group,Retail,6.060980842722326,633280.84,2020-05-27,4.813720896393293,10.541090178781491,Marketing,23.2,5.8,633.28084,1730,3166404.1999999997,0
COMP_000970,Johnson-Cruz,SaaS,4.667439132630098,170168.87,2024-09-09,3.8530378223752066,14.938784985666434,Sales,19.6,11.1,101.29099404761905,164,680675.48,0
COMP_022346,"Webb, May and Hall",Tech,2.970670916740489,1729925.72,2020-05-17,11.885961922296723,3.796693543971982,Engineering,22.9,-2.5,3844.279377777778,1740,22489034.36,0
COMP_016611,Allen LLC,Healthcare,2.737584593419736,5125295.32,2021-10-16,12.550487306743964,2.613967692903705,Operations,24.8,0.7,16016.547875,1223,61503543.84,0
COMP_017719,Jones Inc,Tech,4.999010862395304,3396713.6,2022-02-05,11.441006973877661,-5.225135138609898,Marketing,18.0,4.3,-8938.72,1111,33967136.0,0
COMP_010100,Fischer-Nguyen,Tech,1.164798541354972,3511500.16,2025-01-17,11.975987420606552,10.805257194784604,Engineering,19.3,6.9,2563.1388029197083,34,42138001.92,0
